Code INSEE région;Région;Nature;Date;Heure;Date - Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 30
32;Hauts-de-France;Données consolidées;2024-11-25;05:00;2024-11-25T05:00:00+01:00;4700;371;3424;4829;0;1;0;121;-4040;0;0;0;0;7.89;15.41;72.85;62.71;102.74;79.4;0.0;0.0;0.02;25.0;2.57;59.61;
32;Hauts-de-France;Données consolidées;2024-11-25;05:30;2024-11-25T05:30:00+01:00;4904;401;3424;4736;0;1;0;118;-3766;0;0;0;0;8.18;16.66;69.82;62.71;96.57;77.87;0.0;0.0;0.02;25.0;2.41;58.13;
32;Hauts-de-France;Données consolidées;2024-11-25;06:00;2024-11-25T06:00:00+01:00;5218;363;3774;4556;0;1;0;116;-3584;0;0;0;0;6.96;15.08;72.33;69.12;87.31;74.91;0.0;0.0;0.02;25.0;2.22;57.14;
32;Hauts-de-France;Données consolidées;2024-11-25;06:30;2024-11-25T06:30:00+01:00;5279;395;4030;4360;0;1;0;116;-3623;0;0;0;0;7.48;16.41;76.34;73.81;82.59;71.69;0.0;0.0;0.02;25.0;2.2;57.14;
32;Hauts-de-France;Données consolidées;2024-11-25;07:00;2024-11-25T07:00:00+01:00;5518;355;4033;4104;0;1;0;101;-3077;0;0;0;0;6.43;14.75;73.09;73.86;74.37;67.48;0.0;0.0;0.02;25.0;1.83;49.75;
32;Hauts-de-France;Données consolidées;2024-11-25;07:30;2024-11-25T07:30:00+01:00;5923;421;4029;3781;0;1;0;101;-2411;0;0;0;0;7.11;17.49;68.02;73.79;63.84;62.17;0.0;0.0;0.02;25.0;1.71;49.75;
32;Hauts-de-France;Données consolidées;2024-11-25;08:00;2024-11-25T08:00:00+01:00;6232;400;4029;3577;0;1;0;98;-1873;0;0;0;0;6.42;16.62;64.65;73.79;57.4;58.81;0.0;0.0;0.02;25.0;1.57;48.28;
32;Hauts-de-France;Données consolidées;2024-11-25;08:30;2024-11-25T08:30:00+01:00;5919;418;4029;3423;0;1;0;98;-2044;0;0;0;0;7.06;17.37;68.07;73.79;57.83;56.28;0.0;0.0;0.02;25.0;1.66;48.28;
32;Hauts-de-France;Données consolidées;2024-11-25;09:00;2024-11-25T09:00:00+01:00;6273;384;4029;3115;2;1;0;108;-1359;0;0;0;0;6.12;15.95;64.23;73.79;49.66;51.22;0.03;0.36;0.02;25.0;1.72;53.2;
32;Hauts-de-France;Données consolidées;2024-11-25;09:30;2024-11-25T09:30:00+01:00;5989;394;4058;2726;5;1;0;107;-1301;0;0;0;0;6.58;16.37;67.76;74.32;45.52;44.82;0.08;0.9;0.02;25.0;1.79;52.71;
32;Hauts-de-France;Données consolidées;2024-11-25;10:00;2024-11-25T10:00:00+01:00;6143;381;4161;2292;10;1;0;106;-808;0;0;0;0;6.2;15.83;67.74;76.21;37.31;37.68;0.16;1.81;0.02;25.0;1.73;52.22;
32;Hauts-de-France;Données consolidées;2024-11-25;10:30;2024-11-25T10:30:00+01:00;6068;341;4175;1835;15;1;0;111;-411;0;0;0;0;5.62;14.17;68.8;76.47;30.24;30.17;0.25;2.71;0.02;25.0;1.83;54.68;
32;Hauts-de-France;Données consolidées;2024-11-25;11:00;2024-11-25T11:00:00+01:00;6100;387;4174;1753;17;1;0;111;-344;0;0;0;0;6.34;16.08;68.43;76.45;28.74;28.82;0.28;3.07;0.02;25.0;1.82;54.68;
32;Hauts-de-France;Données consolidées;2024-11-25;11:30;2024-11-25T11:30:00+01:00;6310;329;4173;1706;20;1;0;111;-37;0;0;0;0;5.21;13.67;66.13;76.43;27.04;28.05;0.32;3.61;0.02;25.0;1.76;54.68;
32;Hauts-de-France;Données consolidées;2024-11-25;12:00;2024-11-25T12:00:00+01:00;6277;360;4172;1549;25;1;0;109;43;0;0;0;0;5.74;14.96;66.46;76.41;24.68;25.47;0.4;4.51;0.02;25.0;1.74;53.69;
32;Hauts-de-France;Données consolidées;2024-11-25;12:30;2024-11-25T12:30:00+01:00;6343;312;4172;1419;25;1;0;108;306;0;0;0;0;4.92;12.96;65.77;76.41;22.37;23.33;0.39;4.51;0.02;25.0;1.7;53.2;
32;Hauts-de-France;Données consolidées;2024-11-25;13:00;2024-11-25T13:00:00+01:00;6299;376;4171;1336;31;2;0;109;275;0;0;0;0;5.97;15.62;66.22;76.39;21.21;21.97;0.49;5.6;0.03;50.0;1.73;53.69;
32;Hauts-de-France;Données consolidées;2024-11-25;13:30;2024-11-25T13:30:00+01:00;5948;323;4174;1443;29;2;0;109;-127;0;0;0;0;5.43;13.42;70.17;76.45;24.26;23.73;0.49;5.23;0.03;50.0;1.83;53.69;
32;Hauts-de-France;Données consolidées;2024-11-25;14:00;2024-11-25T14:00:00+01:00;5947;347;4169;1789;27;2;0;105;-487;0;0;0;0;5.83;14.42;70.1;76.36;30.08;29.41;0.45;4.87;0.03;50.0;1.77;51.72;
32;Hauts-de-France;Données consolidées;2024-11-25;14:30;2024-11-25T14:30:00+01:00;6031;347;4168;1910;29;2;0;108;-525;0;0;0;0;5.75;14.42;69.11;76.34;31.67;31.4;0.48;5.23;0.03;50.0;1.79;53.2;
32;Hauts-de-France;Données consolidées;2024-11-25;15:00;2024-11-25T15:00:00+01:00;5962;363;4170;1852;28;1;0;110;-557;0;0;0;0;6.09;15.08;69.94;76.37;31.06;30.45;0.47;5.05;0.02;25.0;1.85;54.19;
32;Hauts-de-France;Données consolidées;2024-11-25;15:30;2024-11-25T15:30:00+01:00;5836;387;4368;1888;29;1;0;111;-941;0;0;0;0;6.63;16.08;74.85;80.0;32.35;31.04;0.5;5.23;0.02;25.0;1.9;54.68;
32;Hauts-de-France;Données consolidées;2024-11-25;16:00;2024-11-25T16:00:00+01:00;5638;368;4571;1873;22;1;0;106;-1305;0;0;0;0;6.53;15.29;81.07;83.72;33.22;30.8;0.39;3.97;0.02;25.0;1.88;52.22;
32;Hauts-de-France;Données consolidées;2024-11-25;16:30;2024-11-25T16:30:00+01:00;5836;418;4589;1751;10;1;0;107;-1040;0;0;0;0;7.16;17.37;78.63;84.05;30.0;28.79;0.17;1.81;0.02;25.0;1.83;52.71;
32;Hauts-de-France;Données consolidées;2024-11-25;17:00;2024-11-25T17:00:00+01:00;6013;347;4588;1781;1;1;0;111;-818;0;0;0;0;5.77;14.42;76.3;84.03;29.62;29.28;0.02;0.18;0.02;25.0;1.85;54.68;
32;Hauts-de-France;Données consolidées;2024-11-25;17:30;2024-11-25T17:30:00+01:00;6201;378;4590;1842;0;1;0;109;-725;0;0;0;0;6.1;15.7;74.02;84.07;29.7;30.29;0.0;0.0;0.02;25.0;1.76;53.69;
32;Hauts-de-France;Données consolidées;2024-11-25;18:00;2024-11-25T18:00:00+01:00;6358;337;4594;1665;0;1;0;109;-354;0;0;0;0;5.3;14.0;72.26;84.14;26.19;27.38;0.0;0.0;0.02;25.0;1.71;53.69;
32;Hauts-de-France;Données consolidées;2024-11-25;18:30;2024-11-25T18:30:00+01:00;6363;333;4598;1598;0;1;0;108;-275;0;0;0;0;5.23;13.83;72.26;84.21;25.11;26.27;0.0;0.0;0.02;25.0;1.7;53.2;
